rango_horas,cantidad_intentos_transaccion,cantidad_sucursales_distintas,cantidad_transacciones_exitosas,es_fraude,tasa_errores
41,12,1,12,0,0.0
2,9,4,0,1,1.0
1,4,2,4,0,0.0
3,3,2,3,0,0.0
2,4,1,4,0,0.0
22,5,1,5,0,0.0
11,4,1,1,0,0.75
3,7,1,2,0,0.7142857142857143
44,4,1,4,0,0.0
1,5,2,3,0,0.4
31,10,1,10,0,0.0
25,1,1,1,0,0.0
6,4,1,1,0,0.75
48,4,2,1,0,0.75
3,7,2,5,0,0.2857142857142857
2,22,8,0,1,1.0
21,14,1,11,0,0.21428571428571427
1,3,1,3,0,0.0
2,7,2,1,0,0.8571428571428571
42,4,2,1,0,0.75
14,1,1,1,0,0.0
19,3,1,3,0,0.0
30,10,1,4,0,0.6
2,4,1,1,0,0.75
15,5,1,5,0,0.0
42,10,1,9,0,0.1
3,4,2,2,0,0.5
3,2,1,2,0,0.0
3,4,1,4,0,0.0
6,4,1,4,0,0.0
2,3,1,3,0,0.0
38,5,1,5,0,0.0
8,12,1,10,0,0.16666666666666666
40,4,2,4,0,0.0
22,2,1,2,0,0.0
28,13,1,13,0,0.0
31,13,1,8,0,0.38461538461538464
48,5,2,1,0,0.8
1,22,8,0,1,1.0
4,1,1,1,0,0.0
1,27,7,0,1,1.0
1,3,1,3,0,0.0
48,11,1,4,0,0.6363636363636364
20,6,1,6,0,0.0
23,4,1,1,0,0.75
2,4,2,4,0,0.0
1,2,1,2,0,0.0
3,3,2,2,0,0.3333333333333333
30,5,1,1,0,0.8
34,5,1,3,0,0.4
11,4,1,4,0,0.0
1,11,2,0,1,1.0
46,1,1,1,0,0.0
1,4,1,4,0,0.0
43,6,1,6,0,0.0
27,11,1,4,0,0.6363636363636364
5,8,1,7,0,0.125
45,6,2,2,0,0.6666666666666666
47,14,1,7,0,0.5
41,14,1,11,0,0.21428571428571427
2,4,2,4,0,0.0
21,7,1,7,0,0.0
33,4,1,4,0,0.0
2,6,1,3,0,0.5
17,5,1,5,0,0.0
21,2,1,2,0,0.0
39,14,1,10,0,0.2857142857142857
4,10,1,10,0,0.0
2,1,1,1,0,0.0
25,3,1,3,0,0.0
27,12,1,7,0,0.4166666666666667
1,7,1,3,0,0.5714285714285714
2,1,1,1,0,0.0
8,4,1,1,0,0.75
42,11,1,10,0,0.09090909090909091
1,5,2,4,0,0.2
2,13,5,0,1,1.0
9,3,2,1,0,0.6666666666666666
40,11,1,7,0,0.36363636363636365
3,5,2,5,0,0.0
2,5,1,5,0,0.0
2,1,2,1,0,0.0
33,4,2,2,0,0.5
2,1,1,1,0,0.0
38,6,1,4,0,0.3333333333333333
8,7,2,5,0,0.2857142857142857
19,7,1,3,0,0.5714285714285714
2,1,1,1,0,0.0
1,21,7,0,1,1.0
39,13,1,8,0,0.38461538461538464
22,4,1,1,0,0.75
21,1,1,1,0,0.0
3,2,1,2,0,0.0
10,2,2,2,0,0.0
32,13,1,7,0,0.46153846153846156
46,5,1,2,0,0.6
46,1,1,1,0,0.0
1,15,10,0,1,1.0
29,10,1,10,0,0.0
1,3,1,1,0,0.6666666666666666
43,1,2,1,0,0.0
15,1,2,1,0,0.0
1,6,1,4,0,0.3333333333333333
32,6,1,5,0,0.16666666666666666
42,6,2,2,0,0.6666666666666666
32,5,2,4,0,0.2
11,1,2,1,0,0.0
9,7,1,1,0,0.8571428571428571
2,5,1,5,0,0.0
2,7,1,4,0,0.42857142857142855
1,4,2,2,0,0.5
38,2,1,2,0,0.0
48,9,1,8,0,0.1111111111111111
21,8,1,4,0,0.5
11,2,2,2,0,0.0
1,1,1,1,0,0.0
33,2,1,2,0,0.0
3,1,1,1,0,0.0
47,3,2,1,0,0.6666666666666666
26,13,1,8,0,0.38461538461538464
28,1,2,1,0,0.0
2,4,1,4,0,0.0
2,6,2,3,0,0.5
18,10,1,5,0,0.5
41,8,1,8,0,0.0
2,7,1,5,0,0.2857142857142857
3,1,2,1,0,0.0
2,4,1,4,0,0.0
20,5,1,1,0,0.8
11,4,1,1,0,0.75
31,1,1,1,0,0.0
12,4,2,3,0,0.25
3,6,2,1,0,0.8333333333333334
13,6,2,2,0,0.6666666666666666
3,6,2,4,0,0.3333333333333333
26,11,1,11,0,0.0
8,2,2,2,0,0.0
2,1,2,1,0,0.0
43,7,1,7,0,0.0
1,22,7,0,1,1.0
3,5,2,2,0,0.6
15,7,2,4,0,0.42857142857142855
2,3,2,2,0,0.3333333333333333
28,5,1,5,0,0.0
1,17,6,0,1,1.0
9,7,1,7,0,0.0
2,28,5,0,1,1.0
2,19,9,0,1,1.0
13,3,1,3,0,0.0
9,2,2,1,0,0.5
15,12,1,7,0,0.4166666666666667
32,13,1,7,0,0.46153846153846156
16,4,1,4,0,0.0
3,6,1,4,0,0.3333333333333333
29,3,2,1,0,0.6666666666666666
38,12,1,12,0,0.0
34,4,1,2,0,0.5
2,4,2,3,0,0.25
47,5,1,2,0,0.6
8,9,1,9,0,0.0
32,4,2,4,0,0.0
13,4,1,1,0,0.75
9,11,1,10,0,0.09090909090909091
2,20,7,0,1,1.0
4,5,1,5,0,0.0
28,5,2,2,0,0.6
19,3,2,2,0,0.3333333333333333
29,6,2,1,0,0.8333333333333334
1,18,7,0,1,1.0
42,7,1,7,0,0.0
46,13,1,9,0,0.3076923076923077
25,7,1,4,0,0.42857142857142855
1,5,2,4,0,0.2
20,3,1,3,0,0.0
45,13,1,9,0,0.3076923076923077
37,5,2,1,0,0.8
19,8,1,8,0,0.0
2,2,2,2,0,0.0
1,1,2,1,0,0.0
1,4,2,4,0,0.0
17,11,1,11,0,0.0
1,5,1,4,0,0.2
20,5,1,4,0,0.2
33,11,1,6,0,0.45454545454545453
1,22,7,0,1,1.0
35,2,1,2,0,0.0
9,13,1,7,0,0.46153846153846156
6,6,1,5,0,0.16666666666666666
2,5,1,3,0,0.4
35,12,1,8,0,0.3333333333333333
22,4,2,2,0,0.5
37,5,1,2,0,0.6
3,3,1,3,0,0.0
20,2,1,2,0,0.0
1,4,2,1,0,0.75
8,6,1,4,0,0.3333333333333333
31,9,1,6,0,0.3333333333333333
26,4,2,3,0,0.25
10,1,2,1,0,0.0
36,6,1,6,0,0.0
1,6,2,6,0,0.0
1,2,1,2,0,0.0
21,13,1,9,0,0.3076923076923077
24,13,1,10,0,0.23076923076923078
13,12,1,8,0,0.3333333333333333
24,9,1,9,0,0.0
30,5,1,5,0,0.0
33,2,2,2,0,0.0
5,1,1,1,0,0.0
1,7,1,6,0,0.14285714285714285
1,4,2,3,0,0.25
22,4,1,2,0,0.5
1,23,9,0,1,1.0
48,1,2,1,0,0.0
19,12,1,7,0,0.4166666666666667
3,5,1,5,0,0.0
10,14,1,14,0,0.0
1,6,2,6,0,0.0
40,7,1,7,0,0.0
5,7,1,7,0,0.0
3,1,1,1,0,0.0
1,2,2,2,0,0.0
21,5,1,5,0,0.0
3,7,1,1,0,0.8571428571428571
5,4,1,2,0,0.5
22,3,1,3,0,0.0
12,7,1,7,0,0.0
47,2,1,2,0,0.0
11,2,2,2,0,0.0
18,9,1,9,0,0.0
28,14,1,10,0,0.2857142857142857
25,5,1,1,0,0.8
26,9,1,6,0,0.3333333333333333
19,2,1,1,0,0.5
32,4,1,4,0,0.0
43,12,1,9,0,0.25
23,6,1,6,0,0.0
23,1,1,1,0,0.0
12,4,2,3,0,0.25
3,7,2,6,0,0.14285714285714285
2,1,2,1,0,0.0
1,2,2,2,0,0.0
1,4,1,4,0,0.0
7,6,1,5,0,0.16666666666666666
43,9,1,9,0,0.0
2,3,1,3,0,0.0
3,1,2,1,0,0.0
1,4,1,4,0,0.0
2,7,2,5,0,0.2857142857142857
37,13,1,5,0,0.6153846153846154
31,5,1,3,0,0.4
27,4,1,4,0,0.0
30,14,1,9,0,0.35714285714285715
34,5,2,4,0,0.2
41,5,1,5,0,0.0
38,6,1,3,0,0.5
10,7,1,7,0,0.0
6,3,2,3,0,0.0
2,6,2,2,0,0.6666666666666666
3,6,1,6,0,0.0
3,6,1,2,0,0.6666666666666666
1,3,1,1,0,0.6666666666666666
28,4,1,4,0,0.0
1,5,2,4,0,0.2
3,7,2,2,0,0.7142857142857143
2,6,2,2,0,0.6666666666666666
29,1,2,1,0,0.0
42,8,1,8,0,0.0
9,4,1,4,0,0.0
2,3,1,3,0,0.0
3,1,1,1,0,0.0
41,10,1,10,0,0.0
46,5,2,5,0,0.0
2,6,2,1,0,0.8333333333333334
27,1,2,1,0,0.0
10,5,1,1,0,0.8
8,2,1,2,0,0.0
33,10,1,7,0,0.3
5,6,1,4,0,0.3333333333333333
6,4,1,4,0,0.0
26,9,1,9,0,0.0
3,3,1,3,0,0.0
16,1,2,1,0,0.0
46,6,1,6,0,0.0
34,8,1,8,0,0.0
1,2,2,1,0,0.5
32,10,1,10,0,0.0
13,10,1,10,0,0.0
1,2,1,2,0,0.0
26,14,1,10,0,0.2857142857142857
1,2,1,2,0,0.0
48,10,1,4,0,0.6
1,6,2,3,0,0.5
1,2,1,2,0,0.0
37,6,1,3,0,0.5
5,4,2,3,0,0.25
1,3,2,3,0,0.0
27,5,1,5,0,0.0
2,7,2,6,0,0.14285714285714285
27,11,1,8,0,0.2727272727272727
3,3,1,3,0,0.0
40,12,1,9,0,0.25
1,2,1,2,0,0.0
8,6,1,6,0,0.0
2,1,2,1,0,0.0
3,5,1,5,0,0.0
1,5,2,2,0,0.6
7,1,2,1,0,0.0
1,4,1,4,0,0.0
1,3,1,3,0,0.0
32,7,1,5,0,0.2857142857142857
2,3,2,3,0,0.0
16,3,2,1,0,0.6666666666666666
17,5,2,4,0,0.2
41,7,1,5,0,0.2857142857142857
3,3,2,3,0,0.0
44,2,2,2,0,0.0
1,5,2,4,0,0.2
1,7,2,7,0,0.0
2,4,2,3,0,0.25
7,7,2,2,0,0.7142857142857143
46,2,1,2,0,0.0
3,3,2,1,0,0.6666666666666666
43,5,1,5,0,0.0
22,4,1,4,0,0.0
1,2,2,2,0,0.0
17,11,1,4,0,0.6363636363636364
7,11,1,9,0,0.18181818181818182
12,3,2,3,0,0.0
40,1,1,1,0,0.0
21,4,1,4,0,0.0
21,13,1,5,0,0.6153846153846154
35,10,1,7,0,0.3
15,13,1,11,0,0.15384615384615385
2,4,1,4,0,0.0
2,5,1,5,0,0.0
23,2,2,2,0,0.0
18,8,1,4,0,0.5
13,4,1,2,0,0.5
22,5,1,1,0,0.8
1,7,5,0,1,1.0
17,3,1,3,0,0.0
1,6,2,2,0,0.6666666666666666
27,8,1,8,0,0.0
1,1,1,1,0,0.0
2,6,2,3,0,0.5
2,7,2,5,0,0.2857142857142857
2,6,2,0,1,1.0
29,9,1,5,0,0.4444444444444444
36,4,2,4,0,0.0
25,7,1,1,0,0.8571428571428571
1,13,8,0,1,1.0
30,11,1,6,0,0.45454545454545453
43,3,1,2,0,0.3333333333333333
14,2,1,1,0,0.5
8,5,1,5,0,0.0
2,7,2,1,0,0.8571428571428571
29,7,1,1,0,0.8571428571428571
37,1,1,1,0,0.0
36,6,2,1,0,0.8333333333333334
3,3,1,3,0,0.0
3,1,1,1,0,0.0
19,5,1,5,0,0.0
18,14,1,12,0,0.14285714285714285
3,2,2,1,0,0.5
1,8,2,0,1,1.0
3,5,1,4,0,0.2
2,1,1,1,0,0.0
45,1,2,1,0,0.0
3,2,2,2,0,0.0
10,5,2,4,0,0.2
44,9,1,9,0,0.0
9,6,1,6,0,0.0
14,7,1,4,0,0.42857142857142855
2,1,2,1,0,0.0
2,4,1,3,0,0.25
1,3,1,3,0,0.0
20,7,2,5,0,0.2857142857142857
41,7,1,7,0,0.0
40,14,1,8,0,0.42857142857142855
1,8,4,0,1,1.0
23,7,1,7,0,0.0
3,7,2,3,0,0.5714285714285714
17,6,1,6,0,0.0
9,2,2,2,0,0.0
29,8,1,8,0,0.0
15,14,1,10,0,0.2857142857142857
12,3,2,3,0,0.0
5,4,1,4,0,0.0
39,6,2,2,0,0.6666666666666666
1,2,2,2,0,0.0
39,3,2,3,0,0.0
1,8,5,0,1,1.0
42,2,2,2,0,0.0
27,4,1,1,0,0.75
25,12,1,6,0,0.5
5,2,2,2,0,0.0
13,5,1,1,0,0.8
6,5,1,3,0,0.4
36,4,2,4,0,0.0
3,5,1,5,0,0.0
22,6,1,1,0,0.8333333333333334
34,10,1,6,0,0.4
33,5,1,5,0,0.0
1,1,2,1,0,0.0
1,5,2,3,0,0.4
1,1,1,1,0,0.0
37,2,2,2,0,0.0
6,5,2,1,0,0.8
31,1,1,1,0,0.0
26,10,1,9,0,0.1
11,14,1,4,0,0.7142857142857143
2,7,2,2,0,0.7142857142857143
34,6,2,1,0,0.8333333333333334
37,14,1,11,0,0.21428571428571427
9,6,2,1,0,0.8333333333333334
5,14,1,6,0,0.5714285714285714
32,3,2,1,0,0.6666666666666666
8,6,2,5,0,0.16666666666666666
48,13,1,8,0,0.38461538461538464
2,30,4,0,1,1.0
1,4,1,4,0,0.0
47,2,1,2,0,0.0
18,14,1,11,0,0.21428571428571427
33,7,1,2,0,0.7142857142857143
1,2,2,2,0,0.0
44,5,1,2,0,0.6
28,6,2,3,0,0.5
28,5,1,1,0,0.8
1,1,1,1,0,0.0
43,2,2,2,0,0.0
5,8,1,8,0,0.0
34,11,1,7,0,0.36363636363636365
3,5,1,5,0,0.0
24,3,2,2,0,0.3333333333333333
42,3,2,3,0,0.0
6,5,1,5,0,0.0
11,4,1,4,0,0.0
1,4,2,4,0,0.0
1,3,1,3,0,0.0
1,6,2,0,1,1.0
12,5,1,5,0,0.0
2,18,8,0,1,1.0
44,12,1,8,0,0.3333333333333333
36,9,1,7,0,0.2222222222222222
44,7,1,7,0,0.0
1,5,1,5,0,0.0
1,3,1,3,0,0.0
3,5,1,4,0,0.2
3,1,2,1,0,0.0
4,13,1,9,0,0.3076923076923077
41,4,1,4,0,0.0
37,5,1,5,0,0.0
46,6,1,6,0,0.0
18,6,2,4,0,0.3333333333333333
2,6,3,0,1,1.0
1,2,1,2,0,0.0
12,11,1,7,0,0.36363636363636365
48,7,2,2,0,0.7142857142857143
1,16,5,0,1,1.0
2,5,2,3,0,0.4
38,6,1,6,0,0.0
2,3,1,3,0,0.0
14,8,1,5,0,0.375
21,11,1,11,0,0.0
35,7,1,2,0,0.7142857142857143
2,1,2,1,0,0.0
32,5,1,5,0,0.0
3,1,2,1,0,0.0
2,1,2,1,0,0.0
2,4,2,4,0,0.0
2,7,1,7,0,0.0
7,8,1,4,0,0.5
8,6,2,4,0,0.3333333333333333
18,7,1,7,0,0.0
16,11,1,11,0,0.0
9,3,2,3,0,0.0
6,14,1,8,0,0.42857142857142855
18,14,1,6,0,0.5714285714285714
26,3,1,3,0,0.0
2,5,1,5,0,0.0
21,13,1,6,0,0.5384615384615384
3,2,2,2,0,0.0
3,7,2,5,0,0.2857142857142857
2,5,2,4,0,0.2
34,1,1,1,0,0.0
3,7,1,5,0,0.2857142857142857
35,7,2,1,0,0.8571428571428571
31,4,1,4,0,0.0
23,14,1,10,0,0.2857142857142857
2,26,10,0,1,1.0
25,5,1,3,0,0.4
3,4,2,4,0,0.0
23,14,1,8,0,0.42857142857142855
28,12,1,12,0,0.0
47,9,1,4,0,0.5555555555555556
31,6,1,5,0,0.16666666666666666
13,8,1,6,0,0.25
20,13,1,12,0,0.07692307692307693
2,3,1,3,0,0.0
18,6,2,1,0,0.8333333333333334
1,10,5,0,1,1.0
20,5,2,2,0,0.6
37,5,1,3,0,0.4
2,6,1,1,0,0.8333333333333334
18,2,2,2,0,0.0
13,7,2,1,0,0.8571428571428571
39,3,2,3,0,0.0
3,5,2,5,0,0.0
27,7,1,7,0,0.0
1,2,2,2,0,0.0
23,5,1,5,0,0.0
1,5,2,5,0,0.0
3,6,2,5,0,0.16666666666666666
21,13,1,6,0,0.5384615384615384
30,4,1,3,0,0.25
3,3,2,3,0,0.0
13,13,1,13,0,0.0
36,2,1,1,0,0.5
17,14,1,11,0,0.21428571428571427
34,12,1,5,0,0.5833333333333334
40,1,1,1,0,0.0
36,3,2,3,0,0.0
1,5,1,2,0,0.6
40,4,1,4,0,0.0
31,3,1,3,0,0.0
3,7,1,6,0,0.14285714285714285
4,11,1,10,0,0.09090909090909091
29,4,2,1,0,0.75
1,2,2,2,0,0.0
37,5,1,4,0,0.2
15,5,1,3,0,0.4
2,14,9,0,1,1.0
21,11,1,11,0,0.0
45,5,2,2,0,0.6
34,1,2,1,0,0.0
2,2,2,2,0,0.0
33,5,2,3,0,0.4
17,6,1,1,0,0.8333333333333334
5,4,1,4,0,0.0
43,5,2,2,0,0.6
38,4,2,1,0,0.75
16,4,1,4,0,0.0
47,7,1,1,0,0.8571428571428571
6,1,1,1,0,0.0
24,3,1,2,0,0.3333333333333333
3,6,1,2,0,0.6666666666666666
2,2,2,2,0,0.0
28,12,1,5,0,0.5833333333333334
1,27,4,0,1,1.0
9,3,1,3,0,0.0
3,3,2,1,0,0.6666666666666666
3,2,2,1,0,0.5
2,24,4,0,1,1.0
31,4,1,4,0,0.0
10,4,2,3,0,0.25
45,8,1,8,0,0.0
2,2,2,2,0,0.0
36,3,2,3,0,0.0
6,12,1,11,0,0.08333333333333333
7,6,1,4,0,0.3333333333333333
23,7,1,7,0,0.0
4,8,1,6,0,0.25
3,6,1,6,0,0.0
1,2,2,2,0,0.0
23,13,1,12,0,0.07692307692307693
2,12,7,0,1,1.0
12,7,2,4,0,0.42857142857142855
48,8,1,7,0,0.125
18,2,1,2,0,0.0
42,7,2,5,0,0.2857142857142857
48,6,1,2,0,0.6666666666666666
27,7,1,7,0,0.0
10,14,1,13,0,0.07142857142857142
4,4,2,1,0,0.75
4,7,1,2,0,0.7142857142857143
2,22,8,0,1,1.0
29,10,1,7,0,0.3
1,3,1,3,0,0.0
3,4,2,4,0,0.0
36,14,1,6,0,0.5714285714285714
1,1,2,1,0,0.0
26,7,1,7,0,0.0
2,3,1,3,0,0.0
2,25,9,0,1,1.0
33,7,1,2,0,0.7142857142857143
12,2,2,2,0,0.0
36,2,2,2,0,0.0
14,2,2,2,0,0.0
15,3,2,3,0,0.0
25,4,1,4,0,0.0
39,12,1,12,0,0.0
3,1,1,1,0,0.0
11,1,1,1,0,0.0
16,7,1,4,0,0.42857142857142855
14,6,2,4,0,0.3333333333333333
47,9,1,9,0,0.0
21,7,1,4,0,0.42857142857142855
31,5,1,5,0,0.0
5,12,1,4,0,0.6666666666666666
1,14,10,0,1,1.0
48,2,2,2,0,0.0
32,2,1,2,0,0.0
3,4,2,4,0,0.0
30,2,2,2,0,0.0
43,7,1,5,0,0.2857142857142857
17,13,1,7,0,0.46153846153846156
2,3,1,3,0,0.0
46,6,2,5,0,0.16666666666666666
46,5,2,5,0,0.0
3,2,1,1,0,0.5
2,6,1,4,0,0.3333333333333333
39,9,1,9,0,0.0
2,4,1,4,0,0.0
38,4,1,4,0,0.0
1,4,2,4,0,0.0
29,3,2,1,0,0.6666666666666666
3,1,2,1,0,0.0
1,2,2,2,0,0.0
11,1,1,1,0,0.0
5,5,2,5,0,0.0
4,10,1,5,0,0.5
1,7,2,6,0,0.14285714285714285
21,14,1,10,0,0.2857142857142857
1,7,1,7,0,0.0
45,6,2,1,0,0.8333333333333334
44,12,1,12,0,0.0
2,6,1,1,0,0.8333333333333334
38,3,1,2,0,0.3333333333333333
2,6,2,6,0,0.0
48,14,1,11,0,0.21428571428571427
1,20,5,0,1,1.0
24,12,1,12,0,0.0
34,4,1,4,0,0.0
25,9,1,9,0,0.0
3,2,1,2,0,0.0
3,4,1,4,0,0.0
3,7,1,5,0,0.2857142857142857
48,2,2,2,0,0.0
23,8,1,8,0,0.0
46,2,1,2,0,0.0
43,1,2,1,0,0.0
1,1,1,1,0,0.0
23,10,1,8,0,0.2
1,7,1,2,0,0.7142857142857143
2,2,1,2,0,0.0
39,9,1,9,0,0.0
16,2,2,2,0,0.0
2,5,2,4,0,0.2
33,7,2,1,0,0.8571428571428571
1,2,2,2,0,0.0
21,14,1,10,0,0.2857142857142857
38,7,1,4,0,0.42857142857142855
47,7,2,4,0,0.42857142857142855
1,2,2,2,0,0.0
17,6,1,6,0,0.0
2,4,1,4,0,0.0
1,5,1,5,0,0.0
33,11,1,8,0,0.2727272727272727
25,13,1,8,0,0.38461538461538464
26,4,2,4,0,0.0
1,28,4,0,1,1.0
1,4,2,2,0,0.5
32,9,1,9,0,0.0
2,4,2,3,0,0.25
11,5,1,5,0,0.0
17,3,1,3,0,0.0
40,14,1,10,0,0.2857142857142857
37,8,1,7,0,0.125
17,6,1,6,0,0.0
46,13,1,10,0,0.23076923076923078
19,3,1,3,0,0.0
34,3,1,3,0,0.0
2,7,2,3,0,0.5714285714285714
8,7,1,3,0,0.5714285714285714
39,2,1,2,0,0.0
47,2,2,2,0,0.0
45,6,1,4,0,0.3333333333333333
3,3,2,3,0,0.0
45,1,2,1,0,0.0
26,1,1,1,0,0.0
2,2,1,1,0,0.5
2,4,2,4,0,0.0
3,1,1,1,0,0.0
2,3,2,3,0,0.0
9,4,1,1,0,0.75
47,6,2,2,0,0.6666666666666666
33,1,2,1,0,0.0
2,4,2,4,0,0.0
19,3,2,3,0,0.0
2,6,1,6,0,0.0
27,9,1,9,0,0.0
32,6,1,6,0,0.0
2,3,1,3,0,0.0
21,4,1,4,0,0.0
13,12,1,11,0,0.08333333333333333
43,8,1,8,0,0.0
1,6,2,5,0,0.16666666666666666
2,4,2,4,0,0.0
2,6,1,4,0,0.3333333333333333
1,3,1,2,0,0.3333333333333333
1,6,1,3,0,0.5
22,6,1,6,0,0.0
1,6,3,0,1,1.0
26,3,2,1,0,0.6666666666666666
3,6,2,6,0,0.0
8,3,2,3,0,0.0
3,7,2,4,0,0.42857142857142855
1,1,1,1,0,0.0
19,11,1,8,0,0.2727272727272727
3,7,2,2,0,0.7142857142857143
14,2,1,2,0,0.0
1,5,2,4,0,0.2
35,11,1,8,0,0.2727272727272727
12,14,1,10,0,0.2857142857142857
3,6,2,3,0,0.5
2,9,2,0,1,1.0
7,7,2,2,0,0.7142857142857143
2,1,1,1,0,0.0
1,2,2,2,0,0.0
2,23,9,0,1,1.0
16,7,1,7,0,0.0
1,27,4,0,1,1.0
36,2,1,2,0,0.0
25,4,1,4,0,0.0
18,2,1,1,0,0.5
12,6,1,2,0,0.6666666666666666
23,4,2,4,0,0.0
42,1,1,1,0,0.0
2,6,1,6,0,0.0
45,13,1,8,0,0.38461538461538464
24,5,1,5,0,0.0
39,3,2,1,0,0.6666666666666666
1,2,1,1,0,0.5
2,5,2,5,0,0.0
8,14,1,14,0,0.0
15,5,1,5,0,0.0
29,11,1,4,0,0.6363636363636364
4,5,2,1,0,0.8
26,4,1,4,0,0.0
2,3,2,3,0,0.0
8,2,2,2,0,0.0
4,4,1,4,0,0.0
4,12,1,10,0,0.16666666666666666
2,2,1,2,0,0.0
1,6,2,1,0,0.8333333333333334
35,2,2,2,0,0.0
2,30,3,0,1,1.0
9,5,2,2,0,0.6
1,1,1,1,0,0.0
1,4,1,2,0,0.5
32,9,1,7,0,0.2222222222222222
3,7,2,4,0,0.42857142857142855
1,1,2,1,0,0.0
47,3,2,3,0,0.0
48,14,1,5,0,0.6428571428571429
3,6,2,6,0,0.0
25,14,1,4,0,0.7142857142857143
3,7,1,2,0,0.7142857142857143
17,4,2,2,0,0.5
36,7,1,5,0,0.2857142857142857
28,2,2,2,0,0.0
2,4,2,4,0,0.0
45,14,1,10,0,0.2857142857142857
29,14,1,12,0,0.14285714285714285
1,1,2,1,0,0.0
13,13,1,7,0,0.46153846153846156
2,2,2,2,0,0.0
32,13,1,13,0,0.0
1,4,1,2,0,0.5
45,5,1,5,0,0.0
4,3,1,1,0,0.6666666666666666
14,12,1,8,0,0.3333333333333333
42,9,1,6,0,0.3333333333333333
3,1,2,1,0,0.0
24,1,2,1,0,0.0
22,14,1,8,0,0.42857142857142855
14,3,1,1,0,0.6666666666666666
2,4,1,4,0,0.0
28,3,1,3,0,0.0
2,5,2,5,0,0.0
22,1,2,1,0,0.0
36,5,1,5,0,0.0
3,6,2,1,0,0.8333333333333334
13,7,1,5,0,0.2857142857142857
29,2,1,2,0,0.0
2,6,1,6,0,0.0
2,4,2,4,0,0.0
28,4,1,4,0,0.0
1,5,2,1,0,0.8
1,6,1,1,0,0.8333333333333334
28,5,1,5,0,0.0
1,2,1,2,0,0.0
12,1,1,1,0,0.0
6,11,1,11,0,0.0
10,7,1,5,0,0.2857142857142857
25,6,1,6,0,0.0
3,6,2,5,0,0.16666666666666666
43,3,1,3,0,0.0
34,6,1,5,0,0.16666666666666666
3,4,2,4,0,0.0
3,1,2,1,0,0.0
37,14,1,9,0,0.35714285714285715
12,7,2,2,0,0.7142857142857143
13,10,1,10,0,0.0
2,3,1,3,0,0.0
36,7,1,7,0,0.0
17,7,1,7,0,0.0
32,5,2,5,0,0.0
47,1,2,1,0,0.0
1,7,1,2,0,0.7142857142857143
1,4,2,4,0,0.0
18,7,2,4,0,0.42857142857142855
31,5,2,1,0,0.8
34,8,1,5,0,0.375
1,1,2,1,0,0.0
2,1,1,1,0,0.0
13,7,2,3,0,0.5714285714285714
35,7,1,7,0,0.0
9,6,1,3,0,0.5
2,4,1,1,0,0.75
12,10,1,9,0,0.1
3,2,2,2,0,0.0
2,3,2,2,0,0.3333333333333333
1,4,2,4,0,0.0
36,6,1,6,0,0.0
30,4,1,4,0,0.0
28,4,1,2,0,0.5
44,2,1,2,0,0.0
11,10,1,4,0,0.6
25,4,2,4,0,0.0
34,13,1,13,0,0.0
32,8,1,8,0,0.0
26,12,1,4,0,0.6666666666666666
30,3,2,1,0,0.6666666666666666
17,14,1,6,0,0.5714285714285714
48,1,2,1,0,0.0
12,1,1,1,0,0.0
14,10,1,5,0,0.5
20,9,1,7,0,0.2222222222222222
32,11,1,11,0,0.0
16,3,2,2,0,0.3333333333333333
48,4,2,2,0,0.5
2,3,1,2,0,0.3333333333333333
3,1,2,1,0,0.0
37,7,1,4,0,0.42857142857142855
36,5,1,5,0,0.0
35,12,1,7,0,0.4166666666666667
2,1,2,1,0,0.0
48,5,1,3,0,0.4
39,7,1,5,0,0.2857142857142857
20,4,1,4,0,0.0
34,10,1,8,0,0.2
29,7,1,7,0,0.0
24,3,2,1,0,0.6666666666666666
5,3,2,2,0,0.3333333333333333
2,1,1,1,0,0.0
2,2,1,1,0,0.5
2,23,7,0,1,1.0
41,7,1,2,0,0.7142857142857143
5,6,2,4,0,0.3333333333333333
18,12,1,8,0,0.3333333333333333
3,4,1,4,0,0.0
47,11,1,11,0,0.0
45,2,2,2,0,0.0
22,14,1,6,0,0.5714285714285714
1,2,2,2,0,0.0
47,6,1,5,0,0.16666666666666666
2,3,2,3,0,0.0
3,2,1,2,0,0.0
1,25,4,0,1,1.0
2,6,2,1,0,0.8333333333333334
22,10,1,9,0,0.1
4,10,1,5,0,0.5
42,9,1,7,0,0.2222222222222222
1,5,1,3,0,0.4
40,8,1,8,0,0.0
1,3,1,3,0,0.0
4,9,1,9,0,0.0
37,1,1,1,0,0.0
2,6,2,6,0,0.0
1,2,1,2,0,0.0
3,6,1,5,0,0.16666666666666666
1,3,1,3,0,0.0
2,6,1,6,0,0.0
3,1,2,1,0,0.0
2,1,1,1,0,0.0
29,7,1,4,0,0.42857142857142855
1,4,2,4,0,0.0
40,5,1,3,0,0.4
2,5,1,5,0,0.0
26,3,1,1,0,0.6666666666666666
21,7,1,4,0,0.42857142857142855
2,5,1,2,0,0.6
23,6,2,1,0,0.8333333333333334
6,7,1,4,0,0.42857142857142855
1,4,1,2,0,0.5
34,4,1,4,0,0.0
13,1,1,1,0,0.0
6,3,1,1,0,0.6666666666666666
33,4,1,4,0,0.0
1,15,6,0,1,1.0
36,7,2,1,0,0.8571428571428571
